Analysis: Scenario 1,,,,,,,,,,,,,,,,,,,
Length Units,centimeter,,,,,,,,,,,,,,,,,,
0, x, y, z, x-axis value,(1) Velocity Magnitude(cm/s),(2) Vx-Velocity(cm/s),(3) Vy-Velocity(cm/s),(4) Vz-Velocity(cm/s),(5) Static Pressure(dyne/cm2),(6) Temperature(Celsius),(7) Scalar variable(),(8) Density(g/cm3),(9) Viscosity(poise),(10) Shear Stress XY (Tau-XY)(dyne/cm2),(11) Shear Stress YZ (Tau-YZ)(dyne/cm2),(12) Shear Stress ZX (Tau-ZX)(dyne/cm2),(13) Shear Stress (Tau) Magnitude(dyne/cm2),(14) Wall Film Coefficients(W/cm2/K),(15) Wall Heat Flux(W/cm2)
1105,0.535421,-2.51913,-3.67906,16.2023,1021.62,87.4999,78.7585,1011.56,705.138,0,0,0.00120473,0.0001817,0.0519699,0.746819,0.177504,0.77204,0,0
1106,0.526503,-2.51914,-3.6666,16.2176,1008.02,81.4149,82.81,998.149,704.813,0,0,0.00120473,0.0001817,0.0531156,0.745511,0.174989,0.770468,0,0
1107,0.517586,-2.51915,-3.65415,16.2329,994.414,75.3299,86.8616,984.733,704.488,0,0,0.00120473,0.0001817,0.0542612,0.744203,0.172474,0.768895,0,0
1108,0.508668,-2.51915,-3.6417,16.2483,980.812,69.2449,90.9131,971.319,704.163,0,0,0.00120473,0.0001817,0.0554069,0.742895,0.16996,0.767323,0,0
1109,0.499751,-2.51916,-3.62925,16.2636,967.208,63.16,94.9647,957.903,703.838,0,0,0.00120473,0.0001817,0.0565525,0.741586,0.167445,0.76575,0,0
1110,0.490833,-2.51916,-3.61679,16.2789,953.606,57.075,99.0163,944.489,703.513,0,0,0.00120473,0.0001817,0.0576982,0.740278,0.16493,0.764178,0,0
1111,0.481916,-2.51917,-3.60434,16.2942,940.013,51.0282,102.939,931.021,703.551,0,0,0.00120473,0.0001817,0.0588158,0.730968,0.164156,0.755059,0,0
1112,0.472998,-2.51918,-3.59189,16.3095,926.423,44.9899,106.834,917.541,703.67,0,0,0.00120473,0.0001817,0.0599272,0.719893,0.163766,0.744276,0,0
1113,0.464081,-2.51918,-3.57943,16.3248,912.325,40.8699,107.589,903.837,695.179,0,0,0.00120473,0.0001817,0.0618733,0.728199,0.158532,0.751315,0,0
1114,0.455163,-2.51919,-3.56698,16.3402,897.733,36.7119,107.23,889.659,684.187,0,0,0.00120473,0.0001817,0.0642166,0.738897,0.153205,0.760667,0,0
1115,0.446246,-2.51919,-3.55453,16.3555,881.912,31.1549,105.421,874.126,670.986,0,0,0.00120473,0.0001817,0.067266,0.744291,0.150809,0.765493,0,0
1116,0.437328,-2.5192,-3.54207,16.3708,866.091,25.5979,103.613,858.592,657.784,0,0,0.00120473,0.0001817,0.0703154,0.749684,0.148414,0.77032,0,0
1117,0.428411,-2.51921,-3.52962,16.3861,850.269,20.0408,101.804,843.059,644.583,0,0,0.00120473,0.0001817,0.0733648,0.755077,0.146018,0.775146,0,0
1118,0.419493,-2.51921,-3.51717,16.4014,834.449,14.4839,99.9955,827.526,631.381,0,0,0.00120473,0.0001817,0.0764142,0.760471,0.143622,0.779973,0,0
1119,0.410575,-2.51922,-3.50471,16.4168,818.627,8.92682,98.1869,811.992,618.179,0,0,0.00120473,0.0001817,0.0794636,0.765864,0.141226,0.784799,0,0
1120,0.401658,-2.51922,-3.49226,16.4321,802.735,4.11316,95.2754,796.492,606.957,0,0,0.00120473,0.0001817,0.0817375,0.766133,0.137775,0.7843,0,0
1121,0.39274,-2.51923,-3.47981,16.4474,786.812,-0.382812,91.8924,781.005,596.581,0,0,0.00120473,0.0001817,0.0836799,0.764211,0.133874,0.781523,0,0
1122,0.381477,-2.51922,-3.4854,16.46,775.635,-1.88422,88.5475,770.222,597.765,0,0,0.00120473,0.0001817,0.0822113,0.761984,0.127645,0.77803,0,0
1123,0.370213,-2.51921,-3.49099,16.4725,764.457,-3.38567,85.2025,759.438,598.949,0,0,0.00120473,0.0001817,0.0807427,0.759756,0.121415,0.774536,0,0
1124,0.358949,-2.5192,-3.49659,16.4851,753.28,-4.88708,81.8576,748.655,600.134,0,0,0.00120473,0.0001817,0.0792741,0.757529,0.115185,0.771042,0,0
1125,0.347685,-2.51919,-3.50218,16.4977,746.474,-4.68187,79.6597,742.05,597.55,0,0,0.00120473,0.0001817,0.0758049,0.757767,0.106861,0.769972,0,0
1126,0.336421,-2.51918,-3.50777,16.5103,740.761,-3.9649,77.1499,736.572,597.973,0,0,0.00120473,0.0001817,0.0719278,0.756446,0.0991532,0.767339,0,0
1127,0.325158,-2.51917,-3.51336,16.5228,734.929,-3.2753,74.4695,730.999,599.417,0,0,0.00120473,0.0001817,0.0681274,0.754553,0.0917677,0.764135,0,0
1128,0.313894,-2.51916,-3.51896,16.5354,729.096,-2.5857,71.7891,725.425,600.86,0,0,0.00120473,0.0001817,0.064327,0.752659,0.0843822,0.760931,0,0
1129,0.30263,-2.51915,-3.52455,16.548,723.264,-1.89611,69.1088,719.852,602.303,0,0,0.00120473,0.0001817,0.0605266,0.750766,0.0769968,0.757727,0,0
1130,0.291366,-2.51914,-3.53014,16.5606,717.432,-1.2065,66.4284,714.279,603.747,0,0,0.00120473,0.0001817,0.0567262,0.748873,0.0696113,0.754524,0,0
1131,0.280102,-2.51914,-3.53574,16.5731,715.738,-1.027,65.3404,712.689,605.341,0,0,0.00120473,0.0001817,0.0535709,0.744385,0.0664548,0.749532,0,0
1132,0.268839,-2.51913,-3.54133,16.5857,715.8,-1.06411,64.9286,712.79,606.999,0,0,0.00120473,0.0001817,0.0506895,0.738795,0.065094,0.74378,0,0
1133,0.257575,-2.51912,-3.54692,16.5983,715.862,-1.1012,64.5168,712.892,608.658,0,0,0.00120473,0.0001817,0.0478082,0.733205,0.0637333,0.738029,0,0
1134,0.246311,-2.51911,-3.55251,16.6109,715.925,-1.13831,64.105,712.993,610.316,0,0,0.00120473,0.0001817,0.0449268,0.727616,0.0623725,0.732278,0,0
1135,0.235047,-2.5191,-3.55811,16.6234,715.999,-1.12526,63.6357,713.107,611.999,0,0,0.00120473,0.0001817,0.0419734,0.721603,0.0609538,0.726102,0,0
1136,0.223783,-2.51909,-3.5637,16.636,715.657,-2.17924,61.5293,712.838,610.762,0,0,0.00120473,0.0001817,0.0399782,0.717333,0.0590399,0.721642,0,0
1137,0.212519,-2.51908,-3.56929,16.6486,715.905,-3.84495,58.2395,713.171,607.398,0,0,0.00120473,0.0001817,0.0386036,0.713483,0.05684,0.717593,0,0
1138,0.201256,-2.51907,-3.57488,16.6612,716.155,-5.51066,54.9498,713.505,604.033,0,0,0.00120473,0.0001817,0.037229,0.709634,0.0546401,0.713544,0,0
1139,0.189992,-2.51906,-3.58048,16.6737,716.404,-7.17637,51.66,713.839,600.669,0,0,0.00120473,0.0001817,0.0358543,0.705784,0.0524403,0.709496,0,0
1140,0.178728,-2.51905,-3.58607,16.6863,716.653,-8.84208,48.3703,714.172,597.304,0,0,0.00120473,0.0001817,0.0344797,0.701934,0.0502404,0.705447,0,0
1141,0.167464,-2.51904,-3.59166,16.6989,716.902,-10.5078,45.0805,714.506,593.94,0,0,0.00120473,0.0001817,0.0331051,0.698084,0.0480405,0.701398,0,0
1142,0.1679,-2.51904,-3.59072,16.6999,716.879,-10.4008,45.3529,714.475,593.724,0,0,0.00120473,0.0001817,0.0331154,0.69826,0.0481073,0.701581,0,0
1143,0.168336,-2.51904,-3.58977,16.701,716.856,-10.2938,45.6253,714.443,593.508,0,0,0.00120473,0.0001817,0.0331258,0.698435,0.0481741,0.701763,0,0
1144,0.168772,-2.51904,-3.58883,16.702,716.832,-10.1867,45.8978,714.411,593.292,0,0,0.00120473,0.0001817,0.0331361,0.698611,0.0482409,0.701946,0,0
1145,0.169208,-2.51904,-3.58789,16.7031,716.809,-10.0797,46.1702,714.38,593.076,0,0,0.00120473,0.0001817,0.0331465,0.698786,0.0483077,0.702129,0,0
1146,0.169644,-2.51905,-3.58694,16.7041,716.786,-9.97272,46.4426,714.348,592.86,0,0,0.00120473,0.0001817,0.0331568,0.698962,0.0483745,0.702311,0,0
1147,0.17008,-2.51905,-3.586,16.7051,716.762,-9.8657,46.715,714.316,592.644,0,0,0.00120473,0.0001817,0.0331672,0.699138,0.0484413,0.702494,0,0
1148,0.170516,-2.51905,-3.58505,16.7062,716.739,-9.75869,46.9874,714.285,592.428,0,0,0.00120473,0.0001817,0.0331775,0.699313,0.0485081,0.702676,0,0
1149,0.170952,-2.51905,-3.58411,16.7072,716.716,-9.65167,47.2598,714.253,592.213,0,0,0.00120473,0.0001817,0.0331879,0.699489,0.0485748,0.702859,0,0
1150,0.171388,-2.51905,-3.58316,16.7083,716.692,-9.54466,47.5322,714.221,591.997,0,0,0.00120473,0.0001817,0.0331982,0.699665,0.0486416,0.703041,0,0
1151,0.171824,-2.51905,-3.58222,16.7093,716.669,-9.43763,47.8046,714.19,591.781,0,0,0.00120473,0.0001817,0.0332086,0.69984,0.0487084,0.703224,0,0
1152,0.17226,-2.51905,-3.58127,16.7103,716.646,-9.33061,48.077,714.158,591.565,0,0,0.00120473,0.0001817,0.0332189,0.700016,0.0487752,0.703407,0,0
1153,0.172697,-2.51905,-3.58033,16.7114,716.622,-9.2236,48.3495,714.126,591.349,0,0,0.00120473,0.0001817,0.0332293,0.700191,0.048842,0.703589,0,0
1154,0.173133,-2.51905,-3.57939,16.7124,716.599,-9.11658,48.6219,714.095,591.133,0,0,0.00120473,0.0001817,0.0332397,0.700367,0.0489088,0.703772,0,0
1155,0.173569,-2.51905,-3.57844,16.7135,716.576,-9.00957,48.8943,714.063,590.917,0,0,0.00120473,0.0001817,0.03325,0.700543,0.0489756,0.703954,0,0
1156,0.174005,-2.51905,-3.5775,16.7145,716.552,-8.90255,49.1667,714.031,590.701,0,0,0.00120473,0.0001817,0.0332604,0.700718,0.0490424,0.704137,0,0
1157,0.174441,-2.51906,-3.57655,16.7155,716.529,-8.79554,49.4391,714,590.485,0,0,0.00120473,0.0001817,0.0332707,0.700894,0.0491092,0.70432,0,0
1158,0.174877,-2.51906,-3.57561,16.7166,716.506,-8.68852,49.7115,713.968,590.269,0,0,0.00120473,0.0001817,0.0332811,0.70107,0.049176,0.704502,0,0
1159,0.175313,-2.51906,-3.57466,16.7176,716.482,-8.58151,49.9839,713.936,590.053,0,0,0.00120473,0.0001817,0.0332914,0.701245,0.0492428,0.704685,0,0
1160,0.175749,-2.51906,-3.57372,16.7187,716.459,-8.47449,50.2563,713.905,589.837,0,0,0.00120473,0.0001817,0.0333018,0.701421,0.0493095,0.704867,0,0
1161,0.176185,-2.51906,-3.57277,16.7197,716.436,-8.36748,50.5287,713.873,589.621,0,0,0.00120473,0.0001817,0.0333121,0.701596,0.0493763,0.70505,0,0
1162,0.191808,-2.51907,-3.56701,16.7364,716.127,-6.17372,54.6938,713.461,595.238,0,0,0.00120473,0.0001817,0.0353364,0.706863,0.0524781,0.710595,0,0
1163,0.207432,-2.51908,-3.56125,16.753,715.82,-3.97997,58.859,713.05,600.854,0,0,0.00120473,0.0001817,0.0373607,0.712131,0.0555799,0.71614,0,0
1164,0.223056,-2.51909,-3.55549,16.7697,715.512,-1.78621,63.0242,712.639,606.471,0,0,0.00120473,0.0001817,0.039385,0.717398,0.0586816,0.721685,0,0
1165,0.238679,-2.51911,-3.54973,16.7863,715.097,-1.49358,63.8015,712.179,606.296,0,0,0.00120473,0.0001817,0.0431164,0.724608,0.060731,0.729124,0,0
1166,0.254303,-2.51912,-3.54397,16.803,715.274,-1.34178,64.3801,712.307,605.559,0,0,0.00120473,0.0001817,0.0470699,0.732124,0.0628371,0.736876,0,0
1167,0.269926,-2.51913,-3.53821,16.8196,715.453,-1.18998,64.9589,712.435,604.822,0,0,0.00120473,0.0001817,0.0510235,0.739641,0.0649434,0.744628,0,0
1168,0.28555,-2.51914,-3.53245,16.8363,715.632,-1.03819,65.5376,712.563,604.085,0,0,0.00120473,0.0001817,0.0549771,0.747157,0.0670495,0.752379,0,0
1169,0.301174,-2.51915,-3.52669,16.8529,722.617,-1.7256,68.736,719.244,603.597,0,0,0.00120473,0.0001817,0.0599919,0.750405,0.0761131,0.757189,0,0
1170,0.316797,-2.51916,-3.52093,16.8696,730.855,-2.56749,72.4166,727.131,603.154,0,0,0.00120473,0.0001817,0.0652021,0.752867,0.0864575,0.761457,0,0
1171,0.332421,-2.51918,-3.51517,16.8862,739.094,-3.40939,76.0973,735.018,602.71,0,0,0.00120473,0.0001817,0.0704124,0.755329,0.0968019,0.765725,0,0
1172,0.348045,-2.51919,-3.50941,16.9029,747.011,-4.3245,79.3215,742.649,604.998,0,0,0.00120473,0.0001817,0.0758277,0.756258,0.108009,0.768467,0,0
1173,0.363668,-2.5192,-3.50365,16.9195,761.905,-2.41545,83.6685,757.045,605.94,0,0,0.00120473,0.0001817,0.0781595,0.758551,0.117221,0.772512,0,0
1174,0.379292,-2.51921,-3.49789,16.9362,778.245,0.0583822,88.395,772.824,605.636,0,0,0.00120473,0.0001817,0.0798292,0.761659,0.12574,0.777359,0,0
1175,0.394915,-2.51922,-3.49213,16.9528,794.586,2.53217,93.1216,788.605,605.332,0,0,0.00120473,0.0001817,0.081499,0.764767,0.134259,0.782207,0,0
1176,0.410539,-2.51923,-3.48637,16.9695,810.928,5.00601,97.8483,804.385,605.027,0,0,0.00120473,0.0001817,0.0831687,0.767876,0.142778,0.787054,0,0
1177,0.426163,-2.51924,-3.48061,16.9861,827.268,7.4798,102.575,820.164,604.723,0,0,0.00120473,0.0001817,0.0848384,0.770984,0.151297,0.791901,0,0
1178,0.441786,-2.51926,-3.47485,17.0028,843.608,9.95363,107.301,835.943,604.419,0,0,0.00120473,0.0001817,0.0865081,0.774092,0.159816,0.796748,0,0
1179,0.45741,-2.51927,-3.46908,17.0194,861.74,11.7367,113.267,853.264,603.987,0,0,0.00120473,0.0001817,0.0880251,0.775949,0.168323,0.80044,0,0
1180,0.473034,-2.51928,-3.46332,17.0361,884.938,11.9452,122.178,874.992,604.241,0,0,0.00120473,0.0001817,0.088696,0.771526,0.176236,0.798019,0,0
1181,0.488657,-2.51929,-3.45756,17.0527,908.135,12.1536,131.089,896.72,604.494,0,0,0.00120473,0.0001817,0.0893669,0.767103,0.18415,0.795598,0,0
1182,0.472812,-2.51929,-3.44449,17.0733,885.516,3.94614,128.637,874.38,588.497,0,0,0.00120473,0.0001817,0.0923755,0.771612,0.178519,0.798961,0,0
1183,0.456966,-2.5193,-3.43141,17.0938,862.926,-4.10766,125.962,852.087,572.953,0,0,0.00120473,0.0001817,0.0952016,0.774908,0.172644,0.801066,0,0
1184,0.44112,-2.5193,-3.41834,17.1144,840.5,-11.296,122.034,830.057,559.958,0,0,0.00120473,0.0001817,0.0969999,0.77138,0.1654,0.796099,0,0
1185,0.425275,-2.5193,-3.40526,17.1349,818.073,-18.4844,118.106,808.026,546.962,0,0,0.00120473,0.0001817,0.0987984,0.767851,0.158156,0.791131,0,0
1186,0.409429,-2.51931,-3.39218,17.1555,798.887,-23.5952,114.507,789.194,530.644,0,0,0.00120473,0.0001817,0.0986756,0.766774,0.148797,0.788503,0,0
1187,0.393584,-2.51931,-3.37911,17.176,789.251,-23.5301,111.61,779.785,511.576,0,0,0.00120473,0.0001817,0.0936244,0.7686,0.135784,0.788563,0,0
1188,0.377738,-2.51932,-3.36603,17.1965,779.936,-23.9381,108.553,770.691,497.242,0,0,0.00120473,0.0001817,0.0889083,0.767562,0.124415,0.785832,0,0
1189,0.361893,-2.51932,-3.35296,17.2171,770.621,-24.3461,105.496,761.596,482.908,0,0,0.00120473,0.0001817,0.0841924,0.766524,0.113046,0.783102,0,0
1190,0.346047,-2.51932,-3.33988,17.2376,761.306,-24.7541,102.439,752.502,468.573,0,0,0.00120473,0.0001817,0.0794764,0.765486,0.101677,0.780371,0,0
1191,0.330201,-2.51933,-3.3268,17.2582,751.991,-25.1622,99.3825,743.408,454.239,0,0,0.00120473,0.0001817,0.0747604,0.764448,0.0903075,0.777641,0,0
1192,0.314356,-2.51933,-3.31373,17.2787,738.969,-23.4686,98.2289,730.36,449.029,0,0,0.00120473,0.0001817,0.0695328,0.767559,0.0793039,0.77863,0,0
1193,0.29851,-2.51933,-3.30065,17.2993,724.236,-20.8047,97.9539,715.487,448.031,0,0,0.00120473,0.0001817,0.064069,0.772585,0.0684691,0.781335,0,0
1194,0.282665,-2.51934,-3.28758,17.3198,709.503,-18.1409,97.6791,700.614,447.034,0,0,0.00120473,0.0001817,0.0586053,0.777611,0.0576344,0.784041,0,0
1195,0.266819,-2.51934,-3.2745,17.3404,694.77,-15.477,97.4042,685.74,446.036,0,0,0.00120473,0.0001817,0.0531415,0.782637,0.0467996,0.786746,0,0
1196,0.250973,-2.51934,-3.26142,17.3609,690.691,-15.5308,102.647,680.673,444.519,0,0,0.00120473,0.0001817,0.0484559,0.782861,0.0423991,0.786101,0,0
1197,0.235128,-2.51935,-3.24835,17.3814,690.65,-16.6147,109.981,679.32,442.805,0,0,0.00120473,0.0001817,0.0440651,0.781263,0.0404372,0.784186,0,0
1198,0.219282,-2.51935,-3.23527,17.402,690.608,-17.6985,117.315,677.968,441.092,0,0,0.00120473,0.0001817,0.0396743,0.779665,0.0384754,0.78227,0,0
1199,0.203437,-2.51935,-3.2222,17.4225,690.567,-18.7824,124.649,676.616,439.378,0,0,0.00120473,0.0001817,0.0352835,0.778068,0.0365135,0.780354,0,0
1200,0.187591,-2.51936,-3.20912,17.4431,690.525,-19.8663,131.984,675.264,437.664,0,0,0.00120473,0.0001817,0.0308927,0.77647,0.0345517,0.778439,0,0
1201,0.171746,-2.51936,-3.19604,17.4636,700.396,-15.2682,143.769,682.365,451.459,0,0,0.00120473,0.0001817,0.0261212,0.779438,0.0331195,0.781394,0,0
1202,0.153315,-2.51935,-3.1962,17.4821,706.532,-11.9149,147.561,687.312,459.946,0,0,0.00120473,0.0001817,0.0211962,0.77516,0.0306815,0.777014,0,0
1203,0.134883,-2.51935,-3.19635,17.5005,714.108,-7.10697,148.73,694.13,465.627,0,0,0.00120473,0.0001817,0.0150585,0.763224,0.0277222,0.764996,0,0
1204,0.116452,-2.51934,-3.1965,17.5189,722.556,-1.41636,148.308,702.082,469.605,0,0,0.00120473,0.0001817,0.00818479,0.746642,0.0244463,0.748343,0,0
1205,0.0980213,-2.51933,-3.19665,17.5373,731.005,4.27428,147.886,710.034,473.583,0,0,0.00120473,0.0001817,0.00131106,0.73006,0.0211706,0.73169,0,0
1206,0.0795903,-2.51932,-3.1968,17.5558,739.454,9.96484,147.464,717.987,477.56,0,0,0.00120473,0.0001817,-0.00556263,0.713477,0.0178949,0.715037,0,0
1207,0.0611592,-2.51931,-3.19695,17.5742,747.904,15.6555,147.041,725.94,481.538,0,0,0.00120473,0.0001817,-0.0124364,0.696895,0.0146191,0.698384,0,0
1208,0.0427281,-2.5193,-3.1971,17.5926,750.42,19.2102,146.465,727.701,489.186,0,0,0.00120473,0.0001817,-0.0182768,0.680042,0.00985402,0.68136,0,0
1209,0.0242971,-2.5193,-3.19725,17.6111,740.635,18.3356,145.57,716.621,504.444,0,0,0.00120473,0.0001817,-0.0219744,0.662627,0.00200036,0.663567,0,0
1210,0.005866,-2.51929,-3.1974,17.6295,739.043,17.2563,147.939,714.312,514.664,0,0,0.00120473,0.0001817,-0.0265391,0.670387,-0.00444537,0.671218,0,0
1211,-0.0125651,-2.51928,-3.19755,17.6479,743.264,17.4937,151.161,718.344,518.723,0,0,0.00120473,0.0001817,-0.0304541,0.686351,-0.00901151,0.687328,0,0
1212,-0.0309961,-2.51927,-3.1977,17.6664,747.326,20.1174,151.932,722.402,518.666,0,0,0.00120473,0.0001817,-0.0322912,0.68609,-0.0121696,0.687312,0,0
1213,-0.0494272,-2.51926,-3.19785,17.6848,751.387,22.741,152.704,726.46,518.608,0,0,0.00120473,0.0001817,-0.0341282,0.68583,-0.0153276,0.687297,0,0
1214,-0.0678583,-2.51925,-3.198,17.7032,755.447,25.3648,153.475,730.516,518.551,0,0,0.00120473,0.0001817,-0.0359652,0.68557,-0.0184856,0.687281,0,0
1215,-0.0862893,-2.51925,-3.19815,17.7217,759.508,27.9885,154.247,734.574,518.494,0,0,0.00120473,0.0001817,-0.0378022,0.685309,-0.0216437,0.687266,0,0
1216,-0.10472,-2.51924,-3.1983,17.7401,763.57,30.6121,155.019,738.632,518.437,0,0,0.00120473,0.0001817,-0.0396392,0.685049,-0.0248017,0.68725,0,0
1217,-0.123151,-2.51923,-3.19845,17.7585,767.631,33.2358,155.79,742.689,518.38,0,0,0.00120473,0.0001817,-0.0414762,0.684788,-0.0279597,0.687235,0,0
1218,-0.141583,-2.51922,-3.1986,17.777,771.692,35.8595,156.562,746.747,518.323,0,0,0.00120473,0.0001817,-0.0433132,0.684528,-0.0311178,0.687219,0,0
1219,-0.160014,-2.51921,-3.19875,17.7954,775.752,38.4832,157.333,750.804,518.266,0,0,0.00120473,0.0001817,-0.0451503,0.684268,-0.0342758,0.687203,0,0
1220,-0.178445,-2.5192,-3.1989,17.8138,779.814,41.1069,158.105,754.861,518.209,0,0,0.00120473,0.0001817,-0.0469873,0.684007,-0.0374338,0.687188,0,0
1221,-0.196876,-2.5192,-3.19905,17.8323,783.875,43.7305,158.877,758.919,518.151,0,0,0.00120473,0.0001817,-0.0488243,0.683747,-0.0405919,0.687172,0,0
1222,-0.210833,-2.51918,-3.20921,17.8495,784.768,44.3649,155.252,760.853,513.589,0,0,0.00120473,0.0001817,-0.0487894,0.683353,-0.0420298,0.686944,0,0
1223,-0.22479,-2.51917,-3.21936,17.8668,785.662,44.9992,151.628,762.789,509.026,0,0,0.00120473,0.0001817,-0.0487544,0.68296,-0.0434677,0.686716,0,0
1224,-0.238747,-2.51915,-3.22952,17.884,785.383,44.5293,147.197,763.466,506.3,0,0,0.00120473,0.0001817,-0.0499049,0.683407,-0.0446434,0.68721,0,0
1225,-0.252704,-2.51914,-3.23968,17.9013,784.68,43.6607,142.474,763.689,504.237,0,0,0.00120473,0.0001817,-0.0514835,0.684159,-0.0457245,0.687965,0,0
1226,-0.266661,-2.51912,-3.24983,17.9186,788.351,41.9633,140.362,767.339,507.248,0,0,0.00120473,0.0001817,-0.0512356,0.675161,-0.0492658,0.679236,0,0
1227,-0.280618,-2.51911,-3.25999,17.9358,794.175,39.8579,139.534,772.675,512.757,0,0,0.00120473,0.0001817,-0.0500884,0.661365,-0.0540182,0.665839,0,0
1228,-0.294575,-2.5191,-3.27015,17.9531,800.827,39.3938,136.952,779.454,515.443,0,0,0.00120473,0.0001817,-0.0507455,0.65393,-0.0598594,0.659237,0,0
1229,-0.308532,-2.51908,-3.2803,17.9703,808.661,41.2775,131.861,788.294,514.092,0,0,0.00120473,0.0001817,-0.0539834,0.655594,-0.0672577,0.662356,0,0
1230,-0.32249,-2.51907,-3.29046,17.9876,816.494,43.1611,126.77,797.133,512.741,0,0,0.00120473,0.0001817,-0.0572212,0.657259,-0.0746559,0.665476,0,0
1231,-0.336447,-2.51905,-3.30062,18.0049,824.328,45.0447,121.679,805.973,511.39,0,0,0.00120473,0.0001817,-0.0604591,0.658924,-0.0820542,0.668595,0,0
1232,-0.350404,-2.51904,-3.31077,18.0221,832.161,46.9283,116.587,814.813,510.039,0,0,0.00120473,0.0001817,-0.0636969,0.660589,-0.0894524,0.671714,0,0
1233,-0.364361,-2.51902,-3.32093,18.0394,839.994,48.812,111.496,823.652,508.688,0,0,0.00120473,0.0001817,-0.0669347,0.662253,-0.0968506,0.674833,0,0
1234,-0.378318,-2.51901,-3.33109,18.0567,847.827,50.6957,106.405,832.492,507.336,0,0,0.00120473,0.0001817,-0.0701726,0.663918,-0.104249,0.677952,0,0
1235,-0.392275,-2.51899,-3.34124,18.0739,855.661,52.5793,101.313,841.331,505.985,0,0,0.00120473,0.0001817,-0.0734104,0.665583,-0.111647,0.681071,0,0
1236,-0.406232,-2.51898,-3.3514,18.0912,863.495,54.4629,96.2218,850.172,504.634,0,0,0.00120473,0.0001817,-0.0766483,0.667247,-0.119045,0.68419,0,0
1237,-0.420189,-2.51897,-3.36156,18.1084,871.328,56.3465,91.1305,859.011,503.283,0,0,0.00120473,0.0001817,-0.0798861,0.668912,-0.126444,0.687309,0,0
1238,-0.434146,-2.51895,-3.37171,18.1257,879.161,58.2302,86.0392,867.851,501.932,0,0,0.00120473,0.0001817,-0.083124,0.670577,-0.133842,0.690428,0,0
1239,-0.448103,-2.51894,-3.38187,18.143,886.995,60.1138,80.9479,876.691,500.581,0,0,0.00120473,0.0001817,-0.0863618,0.672242,-0.14124,0.693547,0,0
1240,-0.462061,-2.51892,-3.39203,18.1602,894.828,61.9974,75.8565,885.531,499.23,0,0,0.00120473,0.0001817,-0.0895997,0.673906,-0.148638,0.696667,0,0
1241,-0.476018,-2.51891,-3.40218,18.1775,908.216,56.2994,72.3151,899.309,494.998,0,0,0.00120473,0.0001817,-0.0907165,0.678735,-0.155263,0.702887,0,0
1242,-0.484641,-2.51889,-3.41743,18.195,913.056,50.0861,68.248,904.433,492.448,0,0,0.00120473,0.0001817,-0.0923385,0.691139,-0.161076,0.71616,0,0
1243,-0.493265,-2.51888,-3.43268,18.2125,918.188,43.994,64.2984,909.859,490.348,0,0,0.00120473,0.0001817,-0.0939388,0.703003,-0.166992,0.728976,0,0
1244,-0.501888,-2.51886,-3.44794,18.23,927.911,38.2121,61.2684,920.021,492.598,0,0,0.00120473,0.0001817,-0.0940469,0.705008,-0.172929,0.732833,0,0
1245,-0.510512,-2.51884,-3.46319,18.2476,937.951,32.04,58.063,930.506,494.449,0,0,0.00120473,0.0001817,-0.093753,0.705969,-0.178459,0.735601,0,0
1246,-0.519135,-2.51883,-3.47844,18.2651,947.991,25.8681,54.8577,940.99,496.301,0,0,0.00120473,0.0001817,-0.0934591,0.706929,-0.183988,0.738369,0,0
1247,-0.527759,-2.51881,-3.49369,18.2826,958.031,19.696,51.6524,951.476,498.153,0,0,0.00120473,0.0001817,-0.0931653,0.70789,-0.189517,0.741137,0,0
1248,-0.536382,-2.5188,-3.50894,18.3001,968.071,13.5239,48.447,961.961,500.005,0,0,0.00120473,0.0001817,-0.0928714,0.708851,-0.195047,0.743905,0,0
1249,-0.545006,-2.51878,-3.52419,18.3176,978.111,7.35184,45.2417,972.446,501.857,0,0,0.00120473,0.0001817,-0.0925775,0.709811,-0.200576,0.746673,0,0
1250,-0.553629,-2.51876,-3.53944,18.3352,988.151,1.17987,42.0364,982.931,503.709,0,0,0.00120473,0.0001817,-0.0922837,0.710772,-0.206105,0.749441,0,0
1251,-0.562253,-2.51875,-3.55469,18.3527,998.191,-4.99224,38.831,993.416,505.561,0,0,0.00120473,0.0001817,-0.0919898,0.711733,-0.211635,0.752209,0,0
1252,-0.570876,-2.51873,-3.56994,18.3702,1008.23,-11.1643,35.6257,1003.9,507.412,0,0,0.00120473,0.0001817,-0.0916959,0.712694,-0.217164,0.754977,0,0
1253,-0.579499,-2.51871,-3.58519,18.3877,1018.27,-17.3362,32.4203,1014.39,509.264,0,0,0.00120473,0.0001817,-0.0914021,0.713654,-0.222693,0.757745,0,0
1254,-0.588123,-2.5187,-3.60044,18.4052,1028.58,-24.6419,29.2889,1025.23,508.557,0,0,0.00120473,0.0001817,-0.0905423,0.710047,-0.227763,0.755735,0,0
1255,-0.596746,-2.51868,-3.61569,18.4228,1039,-32.4086,26.1875,1036.22,506.808,0,0,0.00120473,0.0001817,-0.0894524,0.704583,-0.232646,0.751782,0,0
1256,-0.60537,-2.51867,-3.63094,18.4403,1049.42,-40.1753,23.086,1047.21,505.06,0,0,0.00120473,0.0001817,-0.0883625,0.699118,-0.237529,0.74783,0,0
