Analysis: Scenario 1,,,,,,,,,,,,,,,,,,,,,,,
Length Units,centimeter,,,,,,,,,,,,,,,,,,,,,,
0, x, y, z, x-axis value,(1) Velocity Magnitude(cm/s),(2) Vx-Velocity(cm/s),(3) Vy-Velocity(cm/s),(4) Vz-Velocity(cm/s),(5) Static Pressure(dyne/cm2),(6) Temperature(Celsius),(7) Scalar variable(),(8) Density(g/cm3),(9) Viscosity(poise),(10) Shear Stress XY (Tau-XY)(dyne/cm2),(11) Shear Stress YZ (Tau-YZ)(dyne/cm2),(12) Shear Stress ZX (Tau-ZX)(dyne/cm2),(13) Shear Stress (Tau) Magnitude(dyne/cm2),(14) Wall Film Coefficients(W/cm2/K),(15) Wall Heat Flux(W/cm2),(16) Absolute Pressure(dyne/cm2),(17) Total Pressure(dyne/cm2),(18) Total Temperature(Celsius),(19) Mach Number()
683,0.0682609,-2.5068,-3.80622,6.18851,1237.27,0.0827786,-19.5033,1220.69,288.343,0,0,0.00120473,0.0001817,0.0119054,1.54632,-0.0300157,1.54856,0,0,1.01E+06,1.01E+06,0.0881819,0.0373441
684,0.0690575,-2.5068,-3.79737,6.1974,1222.89,2.18087,-17.8619,1207.61,300.244,0,0,0.00120473,0.0001817,0.0112407,1.54308,-0.0293558,1.5452,0,0,1.01E+06,1.01E+06,0.0852478,0.0369101
685,0.0698541,-2.5068,-3.78853,6.20628,1208.52,4.27891,-16.2205,1194.53,312.144,0,0,0.00120473,0.0001817,0.010576,1.53985,-0.028696,1.54185,0,0,1.01E+06,1.01E+06,0.0823137,0.0364762
686,0.0706508,-2.5068,-3.77968,6.21517,1194.14,6.377,-14.579,1181.45,324.045,0,0,0.00120473,0.0001817,0.00991133,1.53662,-0.0280361,1.5385,0,0,1.01E+06,1.01E+06,0.0793796,0.0360422
687,0.0714474,-2.5068,-3.77083,6.22405,1179.76,8.47509,-12.9376,1168.37,335.946,0,0,0.00120473,0.0001817,0.00924661,1.53338,-0.0273763,1.53514,0,0,1.01E+06,1.01E+06,0.0764454,0.0356082
688,0.072244,-2.5068,-3.76198,6.23294,1168.03,10.3515,-11.2826,1157.74,347.006,0,0,0.00120473,0.0001817,0.00768302,1.53066,-0.0248864,1.53233,0,0,1.01E+06,1.01E+06,0.0740847,0.0352543
689,0.0730406,-2.5068,-3.75313,6.24182,1161.11,11.8271,-9.60295,1151.54,356.545,0,0,0.00120473,0.0001817,0.00449303,1.52885,-0.0190856,1.53051,0,0,1.01E+06,1.01E+06,0.0727613,0.0350454
690,0.0738372,-2.5068,-3.74428,6.25071,1154.19,13.3026,-7.92336,1145.33,366.084,0,0,0.00120473,0.0001817,0.00130313,1.52705,-0.0132849,1.52868,0,0,1.01E+06,1.01E+06,0.0714379,0.0348365
691,0.0746339,-2.5068,-3.73543,6.25959,1147.27,14.7782,-6.24372,1139.13,375.623,0,0,0.00120473,0.0001817,-0.00188687,1.52524,-0.00748411,1.52686,0,0,1.01E+06,1.01E+06,0.0701144,0.0346275
692,0.0754305,-2.5068,-3.72659,6.26847,1140.35,16.2538,-4.56408,1132.93,385.162,0,0,0.00120473,0.0001817,-0.00507686,1.52344,-0.00168329,1.52503,0,0,1.01E+06,1.01E+06,0.068791,0.0344186
693,0.0762271,-2.5068,-3.71774,6.27736,1133.42,17.7293,-2.88449,1126.73,394.7,0,0,0.00120473,0.0001817,-0.00826677,1.52163,0.00411739,1.5232,0,0,1.01E+06,1.01E+06,0.0674676,0.0342097
694,0.0770237,-2.5068,-3.70889,6.28624,1126.5,19.2049,-1.20485,1120.53,404.239,0,0,0.00120473,0.0001817,-0.0114568,1.51983,0.00991821,1.52138,0,0,1.01E+06,1.01E+06,0.0661441,0.0340007
695,0.0778204,-2.5068,-3.70004,6.29513,1119.58,20.6804,0.474738,1114.33,413.778,0,0,0.00120473,0.0001817,-0.0146467,1.51802,0.0157189,1.51955,0,0,1.01E+06,1.01E+06,0.0648207,0.0337918
696,0.078617,-2.5068,-3.69119,6.30401,1114.82,22.7082,1.76037,1110.25,423.921,0,0,0.00120473,0.0001817,-0.0177884,1.51672,0.0212135,1.51824,0,0,1.01E+06,1.01E+06,0.0637185,0.0336483
697,0.0794136,-2.5068,-3.68234,6.3129,1111.57,25.6796,1.9153,1108.92,437.148,0,0,0.00120473,0.0001817,-0.0211391,1.5212,0.0227928,1.52257,0,0,1.01E+06,1.01E+06,0.0628326,0.0335502
698,0.0802102,-2.5068,-3.67349,6.32178,1095.16,25.797,4.02198,1094.68,447.572,0,0,0.00120473,0.0001817,-0.0249106,1.51905,0.0226622,1.52028,0,0,1.01E+06,1.01E+06,0.0612054,0.0330547
699,0.0810069,-2.5068,-3.66465,6.33066,1081.04,26.5325,6.28919,1080.5,455.869,0,0,0.00120473,0.0001817,-0.0284721,1.50155,0.0215149,1.50293,0,0,1.01E+06,1.01E+06,0.0608715,0.0326287
700,0.0818035,-2.5068,-3.6558,6.33955,1066.93,27.2679,8.55633,1066.33,464.167,0,0,0.00120473,0.0001817,-0.0320335,1.48405,0.0203677,1.48559,0,0,1.01E+06,1.01E+06,0.0605376,0.0322027
701,0.0826001,-2.5068,-3.64695,6.34843,1052.82,28.0034,10.8235,1052.15,472.464,0,0,0.00120473,0.0001817,-0.035595,1.46654,0.0192205,1.46825,0,0,1.01E+06,1.01E+06,0.0602037,0.0317768
702,0.0851097,-2.5068,-3.64938,6.35192,1057.78,28.2612,9.91069,1057.13,468.883,0,0,0.00120473,0.0001817,-0.0340306,1.47833,0.0213263,1.48002,0,0,1.01E+06,1.01E+06,0.0603413,0.0319267
703,0.0876193,-2.5068,-3.6518,6.35542,1062.75,28.5191,8.99778,1062.1,465.301,0,0,0.00120473,0.0001817,-0.032466,1.49012,0.0234322,1.49178,0,0,1.01E+06,1.01E+06,0.0604789,0.0320766
704,0.0901288,-2.5068,-3.65423,6.35891,1067.72,28.7769,8.08493,1067.08,461.719,0,0,0.00120473,0.0001817,-0.0309015,1.50191,0.0255381,1.50355,0,0,1.01E+06,1.01E+06,0.0606164,0.0322265
705,0.0926384,-2.5068,-3.65666,6.3624,1072.68,29.0348,7.17208,1072.06,458.138,0,0,0.00120473,0.0001817,-0.0293371,1.5137,0.0276439,1.51531,0,0,1.01E+06,1.01E+06,0.060754,0.0323764
706,0.095148,-2.5068,-3.65909,6.36589,1077.65,29.2927,6.25923,1077.03,454.556,0,0,0.00120473,0.0001817,-0.0277726,1.52549,0.0297498,1.52708,0,0,1.01E+06,1.01E+06,0.0608916,0.0325263
707,0.0976575,-2.5068,-3.66151,6.36938,1082.62,29.5505,5.34639,1082.01,450.975,0,0,0.00120473,0.0001817,-0.0262082,1.53727,0.0318556,1.53884,0,0,1.01E+06,1.01E+06,0.0610292,0.0326762
708,0.100167,-2.5068,-3.66394,6.37287,1087.58,29.8084,4.43348,1086.99,447.393,0,0,0.00120473,0.0001817,-0.0246436,1.54906,0.0339615,1.55061,0,0,1.01E+06,1.01E+06,0.0611668,0.0328261
709,0.102677,-2.5068,-3.66637,6.37637,1092.55,30.0662,3.52063,1091.96,443.811,0,0,0.00120473,0.0001817,-0.0230792,1.56085,0.0360673,1.56237,0,0,1.01E+06,1.01E+06,0.0613044,0.032976
710,0.105186,-2.5068,-3.6688,6.37986,1097.52,30.3241,2.60778,1096.94,440.23,0,0,0.00120473,0.0001817,-0.0215147,1.57264,0.0381732,1.57414,0,0,1.01E+06,1.01E+06,0.061442,0.0331259
711,0.107696,-2.5068,-3.67123,6.38335,1102.49,30.5819,1.69487,1101.92,436.648,0,0,0.00120473,0.0001817,-0.0199502,1.58443,0.0402791,1.5859,0,0,1.01E+06,1.01E+06,0.0615796,0.0332759
712,0.110205,-2.5068,-3.67365,6.38684,1108.57,31.1388,0.859647,1106.92,432.038,0,0,0.00120473,0.0001817,-0.018284,1.58879,0.0418931,1.59039,0,0,1.01E+06,1.01E+06,0.0623428,0.0334594
713,0.112715,-2.5068,-3.67608,6.39033,1114.7,31.7089,0.0278891,1111.93,427.382,0,0,0.00120473,0.0001817,-0.0166134,1.59282,0.0434852,1.59455,0,0,1.01E+06,1.01E+06,0.0631339,0.0336445
714,0.115225,-2.5068,-3.67851,6.39382,1120.83,32.2791,-0.803869,1116.94,422.726,0,0,0.00120473,0.0001817,-0.0149427,1.59685,0.0450774,1.59871,0,0,1.01E+06,1.01E+06,0.063925,0.0338295
715,0.117734,-2.5068,-3.68094,6.39732,1121.26,31.59,-0.894443,1116.81,417.395,0,0,0.00120473,0.0001817,-0.0134823,1.60141,0.0462004,1.60334,0,0,1.01E+06,1.01E+06,0.064156,0.0338426
716,0.120244,-2.5068,-3.68336,6.40081,1116.97,29.8562,-0.370145,1112.43,411.505,0,0,0.00120473,0.0001817,-0.0121962,1.60641,0.0469343,1.60836,0,0,1.01E+06,1.01E+06,0.0639222,0.033713
717,0.122753,-2.5068,-3.68579,6.4043,1119.16,29.7748,-1.02486,1114.38,407.426,0,0,0.00120473,0.0001817,-0.0107659,1.61294,0.0467522,1.61492,0,0,1.01E+06,1.01E+06,0.0643505,0.0337791
718,0.125263,-2.5068,-3.68822,6.40779,1121.73,29.7899,-1.74843,1116.71,403.452,0,0,0.00120473,0.0001817,-0.00932713,1.61954,0.0465165,1.62156,0,0,1.01E+06,1.01E+06,0.0648174,0.0338567
719,0.127772,-2.5068,-3.69065,6.41128,1124.3,29.8049,-2.47205,1119.04,399.478,0,0,0.00120473,0.0001817,-0.00788828,1.62615,0.0462807,1.62821,0,0,1.01E+06,1.01E+06,0.0652843,0.0339342
720,0.130282,-2.5068,-3.69307,6.41477,1126.87,29.82,-3.19562,1121.37,395.504,0,0,0.00120473,0.0001817,-0.00644952,1.63276,0.046045,1.63485,0,0,1.01E+06,1.01E+06,0.0657512,0.0340118
721,0.132791,-2.5068,-3.6955,6.41827,1129.44,29.8351,-3.91919,1123.7,391.53,0,0,0.00120473,0.0001817,-0.00501076,1.63937,0.0458093,1.6415,0,0,1.01E+06,1.01E+06,0.066218,0.0340893
722,0.136772,-2.5068,-3.69422,6.42245,1129.39,30.6434,-4.04848,1123.69,390.987,0,0,0.00120473,0.0001817,-0.00467378,1.64777,0.0485692,1.64994,0,0,1.01E+06,1.01E+06,0.0661737,0.0340878
723,0.140752,-2.5068,-3.69294,6.42663,1129.33,31.4517,-4.17776,1123.68,390.444,0,0,0.00120473,0.0001817,-0.00433681,1.65617,0.051329,1.65838,0,0,1.01E+06,1.01E+06,0.0661293,0.0340862
724,0.144732,-2.5068,-3.69166,6.43081,1129.28,32.26,-4.30704,1123.68,389.902,0,0,0.00120473,0.0001817,-0.00399983,1.66457,0.0540888,1.66682,0,0,1.01E+06,1.01E+06,0.0660849,0.0340847
725,0.148712,-2.5068,-3.69038,6.43499,1129.23,33.0683,-4.43633,1123.67,389.359,0,0,0.00120473,0.0001817,-0.00366286,1.67297,0.0568486,1.67526,0,0,1.01E+06,1.01E+06,0.0660405,0.0340831
726,0.152692,-2.5068,-3.6891,6.43917,1129.18,33.8766,-4.56561,1123.66,388.817,0,0,0.00120473,0.0001817,-0.00332588,1.68137,0.0596084,1.6837,0,0,1.01E+06,1.01E+06,0.0659961,0.0340816
727,0.156672,-2.5068,-3.68782,6.44335,1129.13,34.6849,-4.69489,1123.65,388.274,0,0,0.00120473,0.0001817,-0.00298891,1.68977,0.0623682,1.69214,0,0,1.01E+06,1.01E+06,0.0659517,0.03408
728,0.160652,-2.5068,-3.68654,6.44753,1129.08,35.4932,-4.82418,1123.65,387.732,0,0,0.00120473,0.0001817,-0.00265194,1.69817,0.065128,1.70058,0,0,1.01E+06,1.01E+06,0.0659073,0.0340784
729,0.164632,-2.5068,-3.68526,6.45171,1129.02,36.3015,-4.95346,1123.64,387.189,0,0,0.00120473,0.0001817,-0.00231496,1.70657,0.0678879,1.70902,0,0,1.01E+06,1.01E+06,0.0658629,0.0340769
730,0.168612,-2.5068,-3.68398,6.45589,1127.83,37.0418,-4.98886,1122.54,386.705,0,0,0.00120473,0.0001817,-0.00195549,1.71517,0.0703346,1.71766,0,0,1.01E+06,1.01E+06,0.0657302,0.0340408
731,0.172592,-2.5068,-3.6827,6.46007,1113,36.9706,-3.90385,1108.48,386.921,0,0,0.00120473,0.0001817,-0.00132754,1.72608,0.0690448,1.72867,0,0,1.01E+06,1.01E+06,0.0645426,0.0335932
732,0.176573,-2.5068,-3.68142,6.46426,1098.17,36.8994,-2.81887,1094.42,387.137,0,0,0.00120473,0.0001817,-0.0006995,1.737,0.0677549,1.73968,0,0,1.01E+06,1.01E+06,0.063355,0.0331455
733,0.180553,-2.5068,-3.68014,6.46844,1095,36.9667,-2.08983,1091.01,386.773,0,0,0.00120473,0.0001817,-0.00105486,1.72882,0.0695202,1.73198,0,0,1.01E+06,1.01E+06,0.0641886,0.03305
734,0.184533,-2.5068,-3.67886,6.47262,1096.75,38.0144,-3.84442,1093.48,388.298,0,0,0.00120473,0.0001817,-0.00433242,1.71834,0.0677075,1.72214,0,0,1.01E+06,1.01E+06,0.0659271,0.0331029
735,0.188513,-2.5068,-3.67758,6.4768,1098.51,39.0621,-5.599,1095.95,389.823,0,0,0.00120473,0.0001817,-0.00760998,1.70786,0.0658948,1.71231,0,0,1.01E+06,1.01E+06,0.0676656,0.0331558
736,0.192493,-2.5068,-3.6763,6.48098,1100.26,40.1098,-7.35358,1098.42,391.347,0,0,0.00120473,0.0001817,-0.0108875,1.69739,0.0640821,1.70247,0,0,1.01E+06,1.01E+06,0.0694042,0.0332087
737,0.196473,-2.5068,-3.67502,6.48516,1099.82,40.5992,-7.78073,1098.14,391.856,0,0,0.00120473,0.0001817,-0.0132309,1.68216,0.0615798,1.68797,0,0,1.01E+06,1.01E+06,0.071186,0.0331953
738,0.200453,-2.5068,-3.67374,6.48934,1098.12,40.7687,-7.44771,1096.29,391.782,0,0,0.00120473,0.0001817,-0.0150394,1.66421,0.0586827,1.6708,0,0,1.01E+06,1.01E+06,0.0729926,0.033144
739,0.204433,-2.5068,-3.67246,6.49352,1096.42,40.9383,-7.11469,1094.44,391.708,0,0,0.00120473,0.0001817,-0.0168478,1.64625,0.0557856,1.65363,0,0,1.01E+06,1.01E+06,0.0747992,0.0330927
740,0.208413,-2.5068,-3.67118,6.4977,1094.72,41.1079,-6.78166,1092.59,391.634,0,0,0.00120473,0.0001817,-0.0186563,1.6283,0.0528885,1.63646,0,0,1.01E+06,1.01E+06,0.0766057,0.0330414
741,0.212393,-2.5068,-3.6699,6.50188,1093.02,41.2775,-6.44864,1090.74,391.56,0,0,0.00120473,0.0001817,-0.0204647,1.61035,0.0499914,1.61929,0,0,1.01E+06,1.01E+06,0.0784123,0.03299
742,0.216932,-2.5068,-3.66895,6.50652,1091.47,41.429,-6.25816,1089.03,391,0,0,0.00120473,0.0001817,-0.0223008,1.59134,0.0469202,1.60114,0,0,1.01E+06,1.01E+06,0.0804553,0.0329434
743,0.22147,-2.5068,-3.66799,6.51116,1089.93,41.5805,-6.06777,1087.32,390.44,0,0,0.00120473,0.0001817,-0.0241368,1.57233,0.0438491,1.583,0,0,1.01E+06,1.01E+06,0.0824983,0.0328968
744,0.226008,-2.5068,-3.66704,6.51579,1088.38,41.7321,-5.8773,1085.62,389.88,0,0,0.00120473,0.0001817,-0.0259729,1.55332,0.0407779,1.56485,0,0,1.01E+06,1.01E+06,0.0845412,0.0328501
745,0.230546,-2.5068,-3.66608,6.52043,1086.84,41.8836,-5.68691,1083.91,389.319,0,0,0.00120473,0.0001817,-0.0278089,1.53432,0.0377068,1.5467,0,0,1.01E+06,1.01E+06,0.0865842,0.0328035
746,0.235084,-2.5068,-3.66513,6.52507,1085.29,42.0351,-5.49643,1082.2,388.759,0,0,0.00120473,0.0001817,-0.029645,1.51531,0.0346356,1.52855,0,0,1.01E+06,1.01E+06,0.0886271,0.0327569
747,0.239622,-2.5068,-3.66418,6.52971,1083.75,42.1866,-5.30604,1080.49,388.199,0,0,0.00120473,0.0001817,-0.031481,1.4963,0.0315645,1.51041,0,0,1.01E+06,1.01E+06,0.0906701,0.0327102
748,0.24416,-2.5068,-3.66322,6.53434,1082.2,42.3382,-5.11556,1078.78,387.639,0,0,0.00120473,0.0001817,-0.0333171,1.47729,0.0284933,1.49226,0,0,1.01E+06,1.01E+06,0.092713,0.0326636
749,0.248698,-2.5068,-3.66227,6.53898,1080.66,42.4897,-4.92517,1077.07,387.079,0,0,0.00120473,0.0001817,-0.0351531,1.45829,0.0254222,1.47411,0,0,1.01E+06,1.01E+06,0.094756,0.032617
750,0.253236,-2.5068,-3.66131,6.54362,1079.11,42.6412,-4.7347,1075.36,386.518,0,0,0.00120473,0.0001817,-0.0369892,1.43928,0.022351,1.45597,0,0,1.01E+06,1.01E+06,0.096799,0.0325703
751,0.257774,-2.5068,-3.66036,6.54826,1077.57,42.7927,-4.54431,1073.66,385.958,0,0,0.00120473,0.0001817,-0.0388252,1.42027,0.01928,1.43782,0,0,1.01E+06,1.01E+06,0.0988419,0.0325237
752,0.262312,-2.5068,-3.65941,6.55289,1076.02,42.9443,-4.35383,1071.95,385.398,0,0,0.00120473,0.0001817,-0.0406613,1.40126,0.0162088,1.41967,0,0,1.01E+06,1.01E+06,0.100885,0.0324771
753,0.26685,-2.5068,-3.65845,6.55753,1074.47,43.0958,-4.16335,1070.24,384.838,0,0,0.00120473,0.0001817,-0.0424974,1.38225,0.0131376,1.40153,0,0,1.01E+06,1.01E+06,0.102928,0.0324304
754,0.271388,-2.5068,-3.6575,6.56217,1072.93,43.2473,-3.97296,1068.53,384.278,0,0,0.00120473,0.0001817,-0.0443334,1.36325,0.0100665,1.38338,0,0,1.01E+06,1.01E+06,0.104971,0.0323838
755,0.275926,-2.5068,-3.65654,6.5668,1115.68,46.0066,-5.37798,1075.6,389.096,0,0,0.00120473,0.0001817,-0.0491372,1.42831,0.0129169,1.45362,0,0,1.01E+06,1.01E+06,0.105702,0.033674
756,0.280464,-2.5068,-3.65559,6.57144,1152.67,48.6265,-6.09229,1082.01,394,0,0,0.00120473,0.0001817,-0.0526483,1.51801,0.0196448,1.54761,0,0,1.01E+06,1.01E+06,0.105434,0.0347906
757,0.285002,-2.5068,-3.65464,6.57608,1183.22,51.0769,-6.06886,1087.63,398.939,0,0,0.00120473,0.0001817,-0.0547902,1.63236,0.0303389,1.66526,0,0,1.01E+06,1.01E+06,0.104144,0.0357127
758,0.28954,-2.5068,-3.65368,6.58072,1207.12,53.3553,-5.27979,1092.45,403.92,0,0,0.00120473,0.0001817,-0.0555207,1.77218,0.0451401,1.80738,0,0,1.01E+06,1.01E+06,0.101798,0.0364342
759,0.294078,-2.5068,-3.65273,6.58535,1224.37,55.4861,-3.65172,1096.46,408.946,0,0,0.00120473,0.0001817,-0.0531395,1.95548,0.0618093,1.99202,0,0,1.01E+06,1.01E+06,0.0983951,0.0369545
760,0.298616,-2.5068,-3.65177,6.58999,1246.74,59.3368,1.93541,1100.02,414.036,0,0,0.00120473,0.0001817,0.0574167,3.34501,-0.0981482,3.38887,0,0,1.01E+06,1.01E+06,0.096244,0.0376299
761,0.303154,-2.5068,-3.65082,6.59463,1258.36,63.2881,9.04585,1102.62,419.366,0,0,0.00120473,0.0001817,0.167832,4.90045,-0.305572,4.9526,0,0,1.01E+06,1.01E+06,0.0929747,0.0379805
,,,,,,,,Real (Pa),33.43753326,,,,,,,,,,,,,,
,,,,,,,,Meas (Pa),33.9521,,,,,,,,,,,,,,
,,,,,,,,Error (%),1.538889641,,,,,,,,,,,,,,
