Analysis: Scenario 1,,,,,,,,,,,,,,,,,,,
Length Units,centimeter,,,,,,,,,,,,,,,,,,
0, x, y, z, x-axis value,(1) Velocity Magnitude(cm/s),(2) Vx-Velocity(cm/s),(3) Vy-Velocity(cm/s),(4) Vz-Velocity(cm/s),(5) Static Pressure(dyne/cm2),(6) Temperature(Celsius),(7) Scalar variable(),(8) Density(g/cm3),(9) Viscosity(poise),(10) Shear Stress XY (Tau-XY)(dyne/cm2),(11) Shear Stress YZ (Tau-YZ)(dyne/cm2),(12) Shear Stress ZX (Tau-ZX)(dyne/cm2),(13) Shear Stress (Tau) Magnitude(dyne/cm2),(14) Wall Film Coefficients(W/cm2/K),(15) Wall Heat Flux(W/cm2)
876,0.0636301,-2.50408,-3.77289,4.49206,1193.15,-11.3554,-11.4918,1187.26,389.907,0,0,0.00120473,0.0001817,-0.0165836,1.55525,-0.0283858,1.55572,0,0
877,0.0642145,-2.50402,-3.76918,4.49581,1185.88,-10.9011,-11.9564,1185.63,393.147,0,0,0.00120473,0.0001817,-0.0178622,1.5631,-0.0281259,1.56361,0,0
878,0.064799,-2.50397,-3.76548,4.49955,1184.57,-10.4577,-11.3464,1184.32,396.321,0,0,0.00120473,0.0001817,-0.0184592,1.56096,-0.0262361,1.5615,0,0
879,0.0653835,-2.50391,-3.76178,4.5033,1183.26,-10.0143,-10.7363,1183.02,399.495,0,0,0.00120473,0.0001817,-0.0190561,1.55882,-0.0243462,1.55939,0,0
880,0.065968,-2.50386,-3.75808,4.50705,1181.95,-9.57097,-10.1263,1181.71,402.669,0,0,0.00120473,0.0001817,-0.0196531,1.55667,-0.0224565,1.55727,0,0
881,0.0665524,-2.5038,-3.75437,4.5108,1180.64,-9.1276,-9.5163,1180.4,405.843,0,0,0.00120473,0.0001817,-0.02025,1.55453,-0.0205667,1.55516,0,0
882,0.0648093,-2.50372,-3.75123,4.5144,1180.91,-9.30868,-9.00866,1180.68,409.023,0,0,0.00120473,0.0001817,-0.0207332,1.55004,-0.0203485,1.55068,0,0
883,0.0630661,-2.50363,-3.74808,4.518,1181.19,-9.48983,-8.50103,1180.96,412.204,0,0,0.00120473,0.0001817,-0.0212162,1.54554,-0.0201303,1.5462,0,0
884,0.061323,-2.50355,-3.74493,4.5216,1181.47,-9.67091,-7.99339,1181.24,415.385,0,0,0.00120473,0.0001817,-0.0216994,1.54105,-0.0199121,1.54173,0,0
885,0.0595798,-2.50346,-3.74179,4.5252,1181.74,-9.85199,-7.48576,1181.52,418.565,0,0,0.00120473,0.0001817,-0.0221826,1.53655,-0.0196939,1.53725,0,0
886,0.0578367,-2.50337,-3.73864,4.52879,1182.02,-10.0331,-6.97813,1181.8,421.746,0,0,0.00120473,0.0001817,-0.0226658,1.53206,-0.0194757,1.53277,0,0
887,0.0560936,-2.50329,-3.73549,4.53239,1182.29,-10.2142,-6.47053,1182.08,424.926,0,0,0.00120473,0.0001817,-0.023149,1.52756,-0.0192575,1.5283,0,0
888,0.0543504,-2.5032,-3.73234,4.53599,1182.57,-10.3953,-5.96286,1182.36,428.107,0,0,0.00120473,0.0001817,-0.0236321,1.52307,-0.0190393,1.52382,0,0
889,0.0526073,-2.50312,-3.7292,4.53959,1182.85,-10.5764,-5.45522,1182.64,431.288,0,0,0.00120473,0.0001817,-0.0241153,1.51857,-0.0188211,1.51934,0,0
890,0.0508641,-2.50303,-3.72605,4.54319,1183.12,-10.7575,-4.94763,1182.92,434.469,0,0,0.00120473,0.0001817,-0.0245984,1.51408,-0.018603,1.51486,0,0
891,0.049121,-2.50295,-3.7229,4.54679,1183.4,-10.9386,-4.43995,1183.2,437.649,0,0,0.00120473,0.0001817,-0.0250816,1.50959,-0.0183847,1.51039,0,0
892,0.0473778,-2.50286,-3.71976,4.55039,1183.67,-11.1197,-3.93232,1183.48,440.83,0,0,0.00120473,0.0001817,-0.0255648,1.50509,-0.0181665,1.50591,0,0
893,0.0456347,-2.50278,-3.71661,4.55398,1183.95,-11.3008,-3.42472,1183.75,444.011,0,0,0.00120473,0.0001817,-0.0260479,1.5006,-0.0179484,1.50143,0,0
894,0.0438916,-2.50269,-3.71346,4.55758,1184.23,-11.4819,-2.91709,1184.03,447.191,0,0,0.00120473,0.0001817,-0.0265311,1.4961,-0.0177302,1.49696,0,0
895,0.0421484,-2.50261,-3.71031,4.56118,1184.5,-11.6629,-2.40945,1184.31,450.372,0,0,0.00120473,0.0001817,-0.0270143,1.49161,-0.017512,1.49248,0,0
896,0.0404053,-2.50252,-3.70717,4.56478,1184.78,-11.8441,-1.90182,1184.59,453.553,0,0,0.00120473,0.0001817,-0.0274974,1.48711,-0.0172938,1.488,0,0
897,0.0386621,-2.50244,-3.70402,4.56838,1184.33,-11.9558,-1.59728,1184.11,457.169,0,0,0.00120473,0.0001817,-0.0277156,1.4842,-0.0193105,1.48513,0,0
898,0.036919,-2.50235,-3.70087,4.57198,1183.24,-11.9181,-0.773002,1182.97,459.928,0,0,0.00120473,0.0001817,-0.028,1.48138,-0.0216816,1.48234,0,0
899,0.0351758,-2.50226,-3.69773,4.57558,1182.16,-11.8805,0.0514778,1181.84,462.687,0,0,0.00120473,0.0001817,-0.0282844,1.47856,-0.0240523,1.47955,0,0
900,0.0334327,-2.50218,-3.69458,4.57917,1181.07,-11.8428,0.875697,1180.7,465.447,0,0,0.00120473,0.0001817,-0.0285689,1.47574,-0.0264232,1.47677,0,0
901,0.0316896,-2.50209,-3.69143,4.58277,1179.98,-11.8052,1.69998,1179.56,468.206,0,0,0.00120473,0.0001817,-0.0288533,1.47293,-0.0287943,1.47398,0,0
902,0.0282488,-2.50201,-3.69025,4.58641,1181.23,-12.483,1.93408,1180.78,469.966,0,0,0.00120473,0.0001817,-0.028886,1.46878,-0.031732,1.46984,0,0
903,0.0248079,-2.50193,-3.68906,4.59005,1182.47,-13.1609,2.16817,1182.01,471.725,0,0,0.00120473,0.0001817,-0.0289186,1.46463,-0.0346697,1.46569,0,0
904,0.0213671,-2.50185,-3.68787,4.59369,1183.51,-13.8721,2.76143,1183.03,473.827,0,0,0.00120473,0.0001817,-0.0289784,1.46376,-0.0364762,1.46481,0,0
905,0.0179263,-2.50177,-3.68669,4.59733,1183.88,-14.6939,4.54411,1183.41,477.062,0,0,0.00120473,0.0001817,-0.0291278,1.47377,-0.0345364,1.47472,0,0
906,0.0144855,-2.50169,-3.6855,4.60097,1184.24,-15.5156,6.32674,1183.79,480.298,0,0,0.00120473,0.0001817,-0.0292773,1.48377,-0.0325966,1.48463,0,0
907,0.0110447,-2.50161,-3.68431,4.60462,1184.6,-16.3374,8.10937,1184.16,483.533,0,0,0.00120473,0.0001817,-0.0294268,1.49378,-0.0306569,1.49454,0,0
908,0.00760393,-2.50153,-3.68313,4.60826,1184,-17.2511,9.27057,1183.57,486.274,0,0,0.00120473,0.0001817,-0.0296383,1.49983,-0.0300636,1.50055,0,0
909,0.00416312,-2.50145,-3.68194,4.6119,1184.47,-18.0918,9.01139,1183.97,485.785,0,0,0.00120473,0.0001817,-0.030997,1.49672,-0.0336563,1.49761,0,0
910,0.000722319,-2.50137,-3.68076,4.61554,1183.96,-18.8199,8.2411,1183.39,485.097,0,0,0.00120473,0.0001817,-0.0323313,1.4911,-0.0365557,1.49215,0,0
911,-0.00271849,-2.50129,-3.67957,4.61918,1183.46,-19.548,7.47102,1182.82,484.409,0,0,0.00120473,0.0001817,-0.0336656,1.48548,-0.0394554,1.48668,0,0
912,-0.00615929,-2.50121,-3.67838,4.62282,1183,-20.2783,6.74669,1182.29,483.766,0,0,0.00120473,0.0001817,-0.0349724,1.48018,-0.042245,1.48153,0,0
913,-0.00960009,-2.50113,-3.6772,4.62646,1183.79,-21.0625,7.15303,1183.03,484.241,0,0,0.00120473,0.0001817,-0.0356025,1.48293,-0.0423413,1.48431,0,0
914,-0.0130409,-2.50105,-3.67601,4.6301,1184.58,-21.8468,7.55938,1183.77,484.717,0,0,0.00120473,0.0001817,-0.0362326,1.48568,-0.0424375,1.48709,0,0
915,-0.0164817,-2.50097,-3.67482,4.63374,1185.37,-22.631,7.96572,1184.51,485.192,0,0,0.00120473,0.0001817,-0.0368627,1.48843,-0.0425338,1.48987,0,0
916,-0.0199225,-2.50088,-3.67364,4.63738,1186.15,-23.4152,8.37206,1185.25,485.667,0,0,0.00120473,0.0001817,-0.0374928,1.49117,-0.04263,1.49265,0,0
917,-0.0233633,-2.5008,-3.67245,4.64102,1186.94,-24.1994,8.7784,1185.99,486.143,0,0,0.00120473,0.0001817,-0.0381229,1.49392,-0.0427263,1.49542,0,0
918,-0.0268041,-2.50072,-3.67126,4.64466,1187.73,-24.9837,9.18488,1186.74,486.618,0,0,0.00120473,0.0001817,-0.038753,1.49667,-0.0428227,1.4982,0,0
919,-0.0302449,-2.50064,-3.67008,4.6483,1188.52,-25.768,9.59122,1187.48,487.093,0,0,0.00120473,0.0001817,-0.0393831,1.49942,-0.0429189,1.50098,0,0
920,-0.0336857,-2.50056,-3.66889,4.65194,1189.31,-26.5522,9.99756,1188.22,487.569,0,0,0.00120473,0.0001817,-0.0400132,1.50217,-0.0430152,1.50376,0,0
921,-0.0371265,-2.50048,-3.66771,4.65558,1190.09,-27.3364,10.4039,1188.96,488.044,0,0,0.00120473,0.0001817,-0.0406433,1.50492,-0.0431114,1.50653,0,0
922,-0.0380239,-2.5005,-3.66966,4.65773,1192.57,-27.7755,9.7034,1191.46,486.409,0,0,0.00120473,0.0001817,-0.0402711,1.50402,-0.0426447,1.5056,0,0
923,-0.0389212,-2.50052,-3.67161,4.65988,1195.05,-28.2146,9.00291,1193.96,484.774,0,0,0.00120473,0.0001817,-0.0398989,1.50312,-0.042178,1.50466,0,0
924,-0.0398185,-2.50054,-3.67357,4.66203,1197.53,-28.6537,8.30249,1196.46,483.139,0,0,0.00120473,0.0001817,-0.0395267,1.50222,-0.0417113,1.50372,0,0
925,-0.0407159,-2.50056,-3.67552,4.66418,1200.01,-29.0928,7.602,1198.96,481.504,0,0,0.00120473,0.0001817,-0.0391545,1.50133,-0.0412446,1.50278,0,0
926,-0.0416132,-2.50057,-3.67747,4.66633,1202.5,-29.532,6.90172,1201.47,479.869,0,0,0.00120473,0.0001817,-0.0387822,1.50043,-0.0407781,1.50185,0,0
927,-0.0425105,-2.50059,-3.67943,4.66848,1204.98,-29.9711,6.2013,1203.97,478.234,0,0,0.00120473,0.0001817,-0.03841,1.49953,-0.0403114,1.50091,0,0
928,-0.0434079,-2.50061,-3.68138,4.67063,1207.46,-30.4102,5.50081,1206.47,476.599,0,0,0.00120473,0.0001817,-0.0380378,1.49864,-0.0398446,1.49997,0,0
929,-0.0443052,-2.50063,-3.68334,4.67278,1209.94,-30.8493,4.80031,1208.97,474.964,0,0,0.00120473,0.0001817,-0.0376656,1.49774,-0.0393779,1.49903,0,0
930,-0.0452025,-2.50065,-3.68529,4.67493,1212.42,-31.2884,4.09981,1211.47,473.329,0,0,0.00120473,0.0001817,-0.0372934,1.49684,-0.0389112,1.4981,0,0
931,-0.0460999,-2.50067,-3.68724,4.67708,1214.9,-31.7275,3.39932,1213.97,471.694,0,0,0.00120473,0.0001817,-0.0369211,1.49594,-0.0384445,1.49716,0,0
932,-0.0469972,-2.50069,-3.6892,4.67923,1217.38,-32.1666,2.6989,1216.47,470.059,0,0,0.00120473,0.0001817,-0.036549,1.49505,-0.0379778,1.49622,0,0
933,-0.0478945,-2.5007,-3.69115,4.68138,1219.86,-32.6057,1.9984,1218.97,468.424,0,0,0.00120473,0.0001817,-0.0361767,1.49415,-0.0375111,1.49528,0,0
934,-0.0487919,-2.50072,-3.6931,4.68353,1222.34,-33.0448,1.29791,1221.48,466.789,0,0,0.00120473,0.0001817,-0.0358045,1.49325,-0.0370443,1.49435,0,0
935,-0.0496892,-2.50074,-3.69506,4.68568,1224.82,-33.4839,0.597491,1223.98,465.154,0,0,0.00120473,0.0001817,-0.0354323,1.49236,-0.0365777,1.49341,0,0
936,-0.0505865,-2.50076,-3.69701,4.68783,1227.3,-33.923,-0.103006,1226.48,463.519,0,0,0.00120473,0.0001817,-0.0350601,1.49146,-0.0361109,1.49247,0,0
937,-0.0514839,-2.50078,-3.69897,4.68998,1229.79,-34.3623,-0.803282,1228.98,461.883,0,0,0.00120473,0.0001817,-0.0346879,1.49056,-0.0356444,1.49153,0,0
938,-0.0523812,-2.5008,-3.70092,4.69213,1232.27,-34.8014,-1.50378,1231.48,460.248,0,0,0.00120473,0.0001817,-0.0343156,1.48966,-0.0351777,1.4906,0,0
939,-0.0532785,-2.50082,-3.70287,4.69428,1234.75,-35.2405,-2.20428,1233.98,458.613,0,0,0.00120473,0.0001817,-0.0339434,1.48877,-0.034711,1.48966,0,0
940,-0.0541759,-2.50083,-3.70483,4.69643,1237.23,-35.6796,-2.90469,1236.49,456.978,0,0,0.00120473,0.0001817,-0.0335712,1.48787,-0.0342443,1.48872,0,0
941,-0.0550732,-2.50085,-3.70678,4.69858,1239.71,-36.1187,-3.60519,1238.99,455.343,0,0,0.00120473,0.0001817,-0.033199,1.48697,-0.0337776,1.48778,0,0
942,-0.0547798,-2.5009,-3.70892,4.70074,1242.02,-36.4147,-4.45097,1241.21,453.078,0,0,0.00120473,0.0001817,-0.0324571,1.4839,-0.0337836,1.48467,0,0
943,-0.0544863,-2.50094,-3.71106,4.7029,1242.46,-36.5343,-4.45283,1241.74,451.123,0,0,0.00120473,0.0001817,-0.0324882,1.48616,-0.0332638,1.48694,0,0
944,-0.0541929,-2.50098,-3.7132,4.70506,1243.71,-36.6524,-4.95313,1242.98,449.346,0,0,0.00120473,0.0001817,-0.0324038,1.48706,-0.0334059,1.48785,0,0
945,-0.0538995,-2.50102,-3.71533,4.70722,1244.95,-36.7705,-5.45349,1244.21,447.569,0,0,0.00120473,0.0001817,-0.0323195,1.48797,-0.033548,1.48876,0,0
946,-0.053606,-2.50107,-3.71747,4.70938,1246.19,-36.8886,-5.95387,1245.44,445.792,0,0,0.00120473,0.0001817,-0.0322351,1.48887,-0.0336899,1.48967,0,0
947,-0.0533126,-2.50111,-3.71961,4.71153,1247.44,-37.0068,-6.45422,1246.68,444.015,0,0,0.00120473,0.0001817,-0.0321508,1.48977,-0.033832,1.49058,0,0
948,-0.0530191,-2.50115,-3.72175,4.71369,1248.68,-37.1249,-6.95453,1247.91,442.238,0,0,0.00120473,0.0001817,-0.0320664,1.49068,-0.0339742,1.4915,0,0
949,-0.0527257,-2.50119,-3.72389,4.71585,1249.93,-37.243,-7.45496,1249.14,440.46,0,0,0.00120473,0.0001817,-0.0319821,1.49158,-0.0341161,1.49241,0,0
950,-0.0524323,-2.50124,-3.72602,4.71801,1251.17,-37.3611,-7.95526,1250.38,438.683,0,0,0.00120473,0.0001817,-0.0318977,1.49249,-0.0342582,1.49332,0,0
951,-0.0521388,-2.50128,-3.72816,4.72017,1252.42,-37.4792,-8.45562,1251.61,436.906,0,0,0.00120473,0.0001817,-0.0318134,1.49339,-0.0344003,1.49423,0,0
952,-0.0518454,-2.50132,-3.7303,4.72233,1253.66,-37.5973,-8.95599,1252.84,435.129,0,0,0.00120473,0.0001817,-0.031729,1.4943,-0.0345422,1.49514,0,0
953,-0.051552,-2.50136,-3.73244,4.72449,1254.91,-37.7154,-9.45629,1254.08,433.352,0,0,0.00120473,0.0001817,-0.0316447,1.4952,-0.0346843,1.49605,0,0
954,-0.0512585,-2.50141,-3.73458,4.72664,1256.15,-37.8335,-9.95672,1255.31,431.574,0,0,0.00120473,0.0001817,-0.0315604,1.4961,-0.0348262,1.49696,0,0
955,-0.0509651,-2.50145,-3.73671,4.7288,1257.39,-37.9516,-10.457,1256.54,429.797,0,0,0.00120473,0.0001817,-0.031476,1.49701,-0.0349683,1.49787,0,0
956,-0.0506717,-2.50149,-3.73885,4.73096,1258.64,-38.0698,-10.9574,1257.78,428.02,0,0,0.00120473,0.0001817,-0.0313916,1.49791,-0.0351105,1.49878,0,0
957,-0.0503782,-2.50153,-3.74099,4.73312,1259.88,-38.1878,-11.4578,1259.01,426.243,0,0,0.00120473,0.0001817,-0.0313073,1.49882,-0.0352523,1.49969,0,0
958,-0.0500848,-2.50158,-3.74313,4.73528,1261.13,-38.306,-11.9581,1260.24,424.466,0,0,0.00120473,0.0001817,-0.031223,1.49972,-0.0353945,1.50061,0,0
959,-0.0497913,-2.50162,-3.74527,4.73744,1262.37,-38.4241,-12.4584,1261.48,422.689,0,0,0.00120473,0.0001817,-0.0311386,1.50063,-0.0355366,1.50152,0,0
960,-0.0494979,-2.50166,-3.7474,4.73959,1263.62,-38.5422,-12.9588,1262.71,420.911,0,0,0.00120473,0.0001817,-0.0310543,1.50153,-0.0356785,1.50243,0,0
961,-0.0492045,-2.5017,-3.74954,4.74175,1264.86,-38.6603,-13.4592,1263.94,419.134,0,0,0.00120473,0.0001817,-0.0309699,1.50244,-0.0358206,1.50334,0,0
962,-0.046276,-2.50178,-3.75098,4.74501,1264.07,-38.0326,-13.7394,1263.16,418.22,0,0,0.00120473,0.0001817,-0.030637,1.50158,-0.0360371,1.50249,0,0
963,-0.0433475,-2.50186,-3.75241,4.74828,1263.27,-37.4049,-14.0196,1262.38,417.306,0,0,0.00120473,0.0001817,-0.0303042,1.50072,-0.0362536,1.50163,0,0
964,-0.040419,-2.50193,-3.75384,4.75154,1262.48,-36.7773,-14.2999,1261.6,416.391,0,0,0.00120473,0.0001817,-0.0299713,1.49987,-0.0364701,1.50078,0,0
965,-0.0374905,-2.50201,-3.75528,4.7548,1261.68,-36.1496,-14.5802,1260.82,415.477,0,0,0.00120473,0.0001817,-0.0296384,1.49901,-0.0366866,1.49993,0,0
966,-0.034562,-2.50208,-3.75671,4.75806,1260.89,-35.5219,-14.8605,1260.04,414.563,0,0,0.00120473,0.0001817,-0.0293056,1.49815,-0.0369031,1.49907,0,0
967,-0.0316335,-2.50216,-3.75815,4.76132,1260.09,-34.8942,-15.1407,1259.26,413.648,0,0,0.00120473,0.0001817,-0.0289727,1.4973,-0.0371196,1.49822,0,0
968,-0.028705,-2.50224,-3.75958,4.76458,1259.3,-34.2665,-15.4209,1258.48,412.734,0,0,0.00120473,0.0001817,-0.0286398,1.49644,-0.0373361,1.49737,0,0
969,-0.0257765,-2.50231,-3.76101,4.76785,1258.51,-33.6388,-15.7012,1257.69,411.82,0,0,0.00120473,0.0001817,-0.028307,1.49558,-0.0375526,1.49651,0,0
970,-0.022848,-2.50239,-3.76245,4.77111,1257.71,-33.0111,-15.9814,1256.91,410.906,0,0,0.00120473,0.0001817,-0.0279741,1.49473,-0.0377691,1.49566,0,0
971,-0.0199195,-2.50246,-3.76388,4.77437,1256.92,-32.3835,-16.2617,1256.13,409.991,0,0,0.00120473,0.0001817,-0.0276412,1.49387,-0.0379856,1.49481,0,0
972,-0.016991,-2.50254,-3.76532,4.77763,1256.12,-31.7558,-16.5419,1255.35,409.077,0,0,0.00120473,0.0001817,-0.0273083,1.49301,-0.0382024,1.49395,0,0
973,-0.0140625,-2.50262,-3.76675,4.78089,1255.33,-31.1281,-16.8221,1254.57,408.163,0,0,0.00120473,0.0001817,-0.0269755,1.49216,-0.0384189,1.4931,0,0
974,-0.011134,-2.50269,-3.76818,4.78415,1254.53,-30.5004,-17.1024,1253.79,407.249,0,0,0.00120473,0.0001817,-0.0266426,1.4913,-0.0386354,1.49225,0,0
975,-0.00820552,-2.50277,-3.76962,4.78742,1253.74,-29.8728,-17.3827,1253.01,406.334,0,0,0.00120473,0.0001817,-0.0263097,1.49044,-0.0388519,1.49139,0,0
976,-0.00527702,-2.50284,-3.77105,4.79068,1252.95,-29.2451,-17.6629,1252.23,405.42,0,0,0.00120473,0.0001817,-0.0259769,1.48959,-0.0390684,1.49054,0,0
977,-0.00234852,-2.50292,-3.77249,4.79394,1252.15,-28.6174,-17.9431,1251.45,404.506,0,0,0.00120473,0.0001817,-0.025644,1.48873,-0.0392849,1.48969,0,0
978,0.000579972,-2.503,-3.77392,4.7972,1255.5,-27.9117,-17.2873,1251.41,403.548,0,0,0.00120473,0.0001817,-0.0250638,1.47977,-0.0406431,1.48071,0,0
979,0.00350847,-2.50307,-3.77535,4.80046,1265.33,-27.0841,-15.1664,1252.54,402.521,0,0,0.00120473,0.0001817,-0.0240966,1.45811,-0.0437883,1.45902,0,0
980,0.00643697,-2.50315,-3.77679,4.80372,1265.34,-26.4198,-14.8615,1250.93,400.724,0,0,0.00120473,0.0001817,-0.0235415,1.45827,-0.0437989,1.45916,0,0
981,0.00936546,-2.50322,-3.77822,4.80699,1263.17,-25.7918,-14.9605,1248.72,398.755,0,0,0.00120473,0.0001817,-0.023078,1.46329,-0.0431125,1.46416,0,0
982,-0.00242372,-2.50309,-3.78202,4.81937,1258.53,-29.5023,-20.2029,1257.76,396.438,0,0,0.00120473,0.0001817,-0.0254078,1.49351,-0.0398568,1.49449,0,0
983,-0.0142129,-2.50295,-3.78582,4.83176,1268.08,-32.898,-21.3415,1267.2,392.028,0,0,0.00120473,0.0001817,-0.026503,1.50171,-0.0395631,1.50271,0,0
984,-0.0260021,-2.50281,-3.78962,4.84415,1277.63,-36.2937,-22.4803,1276.64,387.618,0,0,0.00120473,0.0001817,-0.0275983,1.50991,-0.0392691,1.51093,0,0
985,-0.0377913,-2.50267,-3.79342,4.85653,1287.19,-39.6894,-23.6189,1286.08,383.208,0,0,0.00120473,0.0001817,-0.0286935,1.51811,-0.0389754,1.51915,0,0
986,-0.0495804,-2.50253,-3.79722,4.86892,1296.74,-43.0851,-24.7576,1295.52,378.798,0,0,0.00120473,0.0001817,-0.0297888,1.52631,-0.0386814,1.52736,0,0
987,-0.0613696,-2.50239,-3.80102,4.88131,1306.3,-46.4808,-25.8963,1304.96,374.388,0,0,0.00120473,0.0001817,-0.030884,1.53451,-0.0383876,1.53558,0,0
988,-0.0731588,-2.50225,-3.80482,4.8937,1327.56,-49.0542,-23.3152,1312.12,369.923,0,0,0.00120473,0.0001817,-0.0314817,1.51356,-0.039299,1.51482,0,0
989,-0.084948,-2.50212,-3.80862,4.90608,1337.17,-50.7657,-22.8377,1317.54,365.431,0,0,0.00120473,0.0001817,-0.0337947,1.51051,-0.0345948,1.51181,0,0
990,-0.0967372,-2.50198,-3.81242,4.91847,1346.77,-52.4771,-22.3601,1322.95,360.938,0,0,0.00120473,0.0001817,-0.0361076,1.50745,-0.0298904,1.50881,0,0
991,-0.108526,-2.50184,-3.81622,4.93086,1356.37,-54.1886,-21.8826,1328.37,356.445,0,0,0.00120473,0.0001817,-0.0384206,1.5044,-0.0251861,1.5058,0,0
992,-0.120316,-2.5017,-3.82002,4.94324,1365.97,-55.9,-21.4051,1333.79,351.952,0,0,0.00120473,0.0001817,-0.0407336,1.50135,-0.0204817,1.5028,0,0
993,-0.132105,-2.50156,-3.82382,4.95563,1375.57,-57.6115,-20.9275,1339.2,347.459,0,0,0.00120473,0.0001817,-0.0430465,1.4983,-0.0157773,1.49979,0,0
994,-0.143894,-2.50142,-3.82762,4.96802,1385.18,-59.323,-20.45,1344.62,342.966,0,0,0.00120473,0.0001817,-0.0453595,1.49525,-0.0110731,1.49679,0,0
995,-0.155683,-2.50128,-3.83142,4.98041,1394.78,-61.0344,-19.9724,1350.03,338.474,0,0,0.00120473,0.0001817,-0.0476725,1.4922,-0.0063687,1.49378,0,0
996,-0.167472,-2.50114,-3.83522,4.99279,1404.38,-62.7459,-19.4949,1355.45,333.981,0,0,0.00120473,0.0001817,-0.0499854,1.48915,-0.00166444,1.49078,0,0
997,-0.179261,-2.50101,-3.83902,5.00518,1367.88,-61.8884,-25.1097,1335.69,327.901,0,0,0.00120473,0.0001817,-0.0470972,1.52268,0.0101737,1.52484,0,0
998,-0.191051,-2.50087,-3.84282,5.01757,1326.39,-60.7526,-31.3846,1313.21,321.65,0,0,0.00120473,0.0001817,-0.0436455,1.56018,0.0227844,1.56292,0,0
999,-0.20284,-2.50073,-3.84662,5.02996,1306.75,-60.7591,-34.8306,1302.48,315.516,0,0,0.00120473,0.0001817,-0.0413681,1.57379,0.0257187,1.57759,0,0
1000,-0.214629,-2.50059,-3.85042,5.04234,1308.99,-61.5567,-35.8384,1304.38,308.441,0,0,0.00120473,0.0001817,-0.0407483,1.56454,0.0168126,1.56995,0,0
1001,-0.226418,-2.50045,-3.85422,5.05473,1316.29,-61.5872,-37.347,1311.44,298.298,0,0,0.00120473,0.0001817,-0.0418044,1.55288,-0.000597123,1.56025,0,0
1002,-0.222815,-2.50058,-3.85818,5.06008,1316.79,-60.8703,-38.2333,1312.02,295.379,0,0,0.00120473,0.0001817,-0.0425305,1.55802,0.00341655,1.56485,0,0
1003,-0.219213,-2.50072,-3.86213,5.06544,1333.29,-59.1123,-33.038,1309.85,293.436,0,0,0.00120473,0.0001817,-0.045366,1.54408,0.00215903,1.55033,0,0
1004,-0.21561,-2.50085,-3.86609,5.07079,1350.74,-57.2926,-27.4802,1307.52,291.551,0,0,0.00120473,0.0001817,-0.0483273,1.52901,0.000586799,1.53466,0,0
1005,-0.212007,-2.50098,-3.87005,5.07614,1368.19,-55.4725,-21.922,1305.18,289.667,0,0,0.00120473,0.0001817,-0.0512887,1.51393,-0.000985254,1.519,0,0
1006,-0.208405,-2.50111,-3.87401,5.0815,1385.65,-53.6527,-16.364,1302.85,287.782,0,0,0.00120473,0.0001817,-0.0542501,1.49886,-0.00255788,1.50334,0,0
1007,-0.204802,-2.50124,-3.87797,5.08685,1403.1,-51.8327,-10.8061,1300.52,285.897,0,0,0.00120473,0.0001817,-0.0572113,1.48378,-0.00412956,1.48767,0,0
1008,-0.201199,-2.50138,-3.88192,5.09221,1396.16,-49.7863,-7.15115,1292.1,283.77,0,0,0.00120473,0.0001817,-0.0593503,1.48724,0.000724623,1.49094,0,0
1009,-0.197596,-2.50151,-3.88588,5.09756,1382.93,-47.6813,-3.98588,1282.1,281.58,0,0,0.00120473,0.0001817,-0.0612776,1.49546,0.00723333,1.49908,0,0
1010,-0.193994,-2.50164,-3.88984,5.10291,1369.71,-45.5764,-0.820771,1272.11,279.39,0,0,0.00120473,0.0001817,-0.0632049,1.50369,0.0137415,1.50722,0,0
1011,-0.190391,-2.50177,-3.8938,5.10827,1356.48,-43.4716,2.34434,1262.12,277.2,0,0,0.00120473,0.0001817,-0.0651322,1.51191,0.0202496,1.51536,0,0
1012,-0.186788,-2.5019,-3.89776,5.11362,1348,-43.0477,2.78578,1262.29,273.94,0,0,0.00120473,0.0001817,-0.0665586,1.52376,0.0225858,1.52719,0,0
1013,-0.183185,-2.50203,-3.90171,5.11897,1344.26,-43.8484,1.12834,1270.04,269.959,0,0,0.00120473,0.0001817,-0.0674587,1.53682,0.0227243,1.54017,0,0
1014,-0.179583,-2.50217,-3.90567,5.12433,1340.53,-44.6488,-0.528835,1277.79,265.978,0,0,0.00120473,0.0001817,-0.0683589,1.54988,0.0228632,1.55315,0,0
1015,-0.17598,-2.5023,-3.90963,5.12968,1336.79,-45.4495,-2.18628,1285.55,261.998,0,0,0.00120473,0.0001817,-0.069259,1.56294,0.0230017,1.56612,0,0
1016,-0.172377,-2.50243,-3.91359,5.13504,1333.05,-46.25,-3.84346,1293.3,258.017,0,0,0.00120473,0.0001817,-0.0701591,1.576,0.0231405,1.5791,0,0
1017,-0.168775,-2.50256,-3.91754,5.14039,1329.32,-47.0506,-5.5009,1301.05,254.036,0,0,0.00120473,0.0001817,-0.0710593,1.58905,0.023279,1.59208,0,0
1018,-0.165172,-2.50269,-3.9215,5.14574,1325.58,-47.8511,-7.15808,1308.8,250.056,0,0,0.00120473,0.0001817,-0.0719595,1.60211,0.0234179,1.60506,0,0
